arm,step,tokens_seen,word,klass,pair_id,surprisal_bits,n
B,153,5013504,let,Germanic,13,11.2738,30
B,153,5013504,lucky,Germanic,54,13.9864,30
B,153,5013504,maintain,Latinate,29,18.3102,30
B,153,5013504,many,Germanic,46,9.2880,30
B,153,5013504,massive,Latinate,41,14.7440,30
B,153,5013504,maybe,Germanic,62,12.5562,30
B,153,5013504,mend,Germanic,22,25.9068,30
B,153,5013504,mistake,Germanic,34,12.5255,30
B,153,5013504,more,Germanic,48,9.1841,30
B,153,5013504,multiple,Latinate,47,16.2506,30
B,153,5013504,need,Germanic,3,11.0689,30
B,153,5013504,next,Germanic,53,10.5136,30
B,153,5013504,now,Germanic,66,9.3776,30
B,153,5013504,numerous,Latinate,46,17.3399,30
B,153,5013504,observe,Latinate,26,30.8929,30
B,153,5013504,obtain,Latinate,2,17.0545,30
B,153,5013504,occasionally,Latinate,65,16.9596,30
B,153,5013504,odd,Germanic,55,16.1895,30
B,153,5013504,often,Germanic,63,12.1361,30
B,153,5013504,old,Germanic,49,9.3639,30
B,153,5013504,peculiar,Latinate,56,17.4067,30
B,153,5013504,perform,Latinate,30,15.8973,30
B,153,5013504,perhaps,Latinate,62,12.6804,30
B,153,5013504,permit,Latinate,13,18.1074,30
B,153,5013504,possess,Latinate,23,16.8788,30
B,153,5013504,previous,Latinate,50,14.5085,30
B,153,5013504,previously,Latinate,64,17.1556,30
B,153,5013504,prior,Latinate,51,15.9983,30
B,153,5013504,provide,Latinate,5,16.0445,30
B,153,5013504,purchase,Latinate,11,18.5577,30
B,153,5013504,rapid,Latinate,42,16.6904,30
B,153,5013504,receive,Latinate,6,14.3549,30
B,153,5013504,remain,Latinate,27,15.2151,30
B,153,5013504,remainder,Latinate,36,29.6803,30
B,153,5013504,repair,Latinate,22,17.7917,30
B,153,5013504,reply,Latinate,17,16.5215,30
B,153,5013504,request,Latinate,15,16.0432,30
B,153,5013504,require,Latinate,3,16.5462,30
B,153,5013504,residence,Latinate,33,17.3334,30
B,153,5013504,respond,Latinate,18,15.3666,30
B,153,5013504,rest,Germanic,36,9.9662,30
B,153,5013504,retain,Latinate,28,19.1336,30
B,153,5013504,safe,Germanic,58,12.0531,30
B,153,5013504,secure,Latinate,58,15.2998,30
B,153,5013504,see,Germanic,26,7.6223,30
B,153,5013504,select,Latinate,21,17.2137,30
B,153,5013504,shall,Latinate,67,10.0916,30
B,153,5013504,show,Germanic,10,10.5760,30
B,153,5013504,sick,Germanic,57,11.4497,30
B,153,5013504,sickness,Germanic,35,16.6327,30
B,153,5013504,so,Germanic,61,9.5698,30
B,153,5013504,sometimes,Germanic,65,13.3029,30
B,153,5013504,start,Germanic,25,11.4958,30
B,153,5013504,stay,Germanic,27,10.0027,30
B,153,5013504,strange,Latinate,55,13.1375,30
B,153,5013504,subsequent,Latinate,53,29.1862,30
B,153,5013504,sufficient,Latinate,44,17.3947,30
B,153,5013504,therefore,Latinate,61,14.0683,30
B,153,5013504,try,Germanic,7,9.9628,30
B,153,5013504,understand,Germanic,0,10.6140,30
B,153,5013504,want,Germanic,4,8.3174,30
B,153,5013504,whole,Germanic,45,9.7666,30
B,153,5013504,will,Germanic,67,9.3597,30
B,183,5996544,acquire,Latinate,1,28.2410,18
B,183,5996544,additional,Latinate,48,16.5582,30
B,183,5996544,allow,Latinate,14,13.5483,30
B,183,5996544,ancient,Latinate,49,15.0729,30
B,183,5996544,answer,Germanic,17,12.9353,30
B,183,5996544,ask,Germanic,15,10.1429,30
B,183,5996544,assist,Latinate,8,17.2983,30
B,183,5996544,assistance,Latinate,37,17.2225,30
B,183,5996544,attempt,Latinate,7,14.5889,30
B,183,5996544,baby,Germanic,31,10.9368,30
B,183,5996544,before,Germanic,64,11.0506,30
B,183,5996544,beverage,Latinate,32,39.3313,11
B,183,5996544,build,Germanic,9,11.3876,30
B,183,5996544,but,Germanic,60,7.0998,30
B,183,5996544,buy,Germanic,11,11.4897,30
B,183,5996544,choose,Germanic,21,13.8851,30
B,183,5996544,commence,Latinate,25,26.7225,14
B,183,5996544,comprehend,Latinate,0,46.1089,19
B,183,5996544,conceal,Latinate,19,24.7314,30
B,183,5996544,conclude,Latinate,24,30.2717,15
B,183,5996544,construct,Latinate,9,31.3461,18
B,183,5996544,currently,Latinate,66,13.3689,30
B,183,5996544,demonstrate,Latinate,10,26.1586,30
B,183,5996544,depart,Latinate,12,17.7918,30
B,183,5996544,desire,Latinate,4,16.1088,30
B,183,5996544,difficult,Latinate,43,13.7946,30
B,183,5996544,discover,Latinate,20,15.4565,30
B,183,5996544,do,Germanic,30,6.6570,30
B,183,5996544,drink,Germanic,32,12.7389,30
B,183,5996544,earlier,Germanic,50,15.8812,30
B,183,5996544,end,Germanic,24,9.3845,30
B,183,5996544,enormous,Latinate,38,15.6720,30
B,183,5996544,enough,Germanic,44,10.5551,30
B,183,5996544,entire,Latinate,45,13.7494,30
B,183,5996544,error,Latinate,34,16.5205,30
B,183,5996544,fast,Germanic,42,13.0513,30
B,183,5996544,final,Latinate,59,11.0768,30
B,183,5996544,find,Germanic,20,10.1327,30
B,183,5996544,first,Germanic,52,9.9873,30
B,183,5996544,fortunate,Latinate,54,16.8947,30
B,183,5996544,frequently,Latinate,63,17.7924,30
B,183,5996544,get,Germanic,1,6.6829,30
B,183,5996544,gigantic,Latinate,39,32.6296,30
B,183,5996544,give,Germanic,5,8.8267,30
B,183,5996544,hard,Germanic,43,11.0658,30
B,183,5996544,have,Germanic,23,6.4959,30
B,183,5996544,help,Germanic,8,9.2028,30
B,183,5996544,hide,Germanic,19,14.9304,30
B,183,5996544,home,Germanic,33,11.6323,30
B,183,5996544,however,Latinate,60,12.5761,30
B,183,5996544,huge,Germanic,38,14.4557,30
B,183,5996544,ill,Latinate,57,14.4533,30
B,183,5996544,illness,Latinate,35,14.2973,30
B,183,5996544,immense,Latinate,40,17.8755,30
B,183,5996544,infant,Latinate,31,21.8170,30
B,183,5996544,initial,Latinate,52,15.7805,30
B,183,5996544,inquire,Latinate,16,25.3705,30
B,183,5996544,keep,Germanic,28,9.7041,30
B,183,5996544,last,Germanic,59,10.5791,30
B,183,5996544,leave,Germanic,12,11.0384,30
B,183,5996544,let,Germanic,13,11.2449,30
B,183,5996544,lucky,Germanic,54,13.8465,30
B,183,5996544,maintain,Latinate,29,18.0575,30
B,183,5996544,many,Germanic,46,9.4309,30
B,183,5996544,massive,Latinate,41,16.4325,30
B,183,5996544,maybe,Germanic,62,12.6429,30
B,183,5996544,mend,Germanic,22,24.3802,30
B,183,5996544,mistake,Germanic,34,13.1286,30
B,183,5996544,more,Germanic,48,9.3828,30
B,183,5996544,multiple,Latinate,47,16.3843,30
B,183,5996544,need,Germanic,3,10.6218,30
B,183,5996544,next,Germanic,53,9.7569,30
B,183,5996544,now,Germanic,66,9.7358,30
B,183,5996544,numerous,Latinate,46,17.1202,30
B,183,5996544,observe,Latinate,26,31.2164,30
B,183,5996544,obtain,Latinate,2,16.7576,30
B,183,5996544,occasionally,Latinate,65,17.9060,30
B,183,5996544,odd,Germanic,55,15.0043,30
B,183,5996544,often,Germanic,63,12.3821,30
B,183,5996544,old,Germanic,49,9.7013,30
B,183,5996544,peculiar,Latinate,56,17.1596,30
B,183,5996544,perform,Latinate,30,15.1838,30
B,183,5996544,perhaps,Latinate,62,13.4253,30
B,183,5996544,permit,Latinate,13,17.8893,30
B,183,5996544,possess,Latinate,23,16.4825,30
B,183,5996544,previous,Latinate,50,13.5334,30
B,183,5996544,previously,Latinate,64,17.2485,30
B,183,5996544,prior,Latinate,51,16.8861,30
B,183,5996544,provide,Latinate,5,13.6718,30
B,183,5996544,purchase,Latinate,11,18.7120,30
B,183,5996544,rapid,Latinate,42,15.8910,30
B,183,5996544,receive,Latinate,6,15.4540,30
B,183,5996544,remain,Latinate,27,15.1269,30
B,183,5996544,remainder,Latinate,36,30.4685,30
B,183,5996544,repair,Latinate,22,15.6707,30
B,183,5996544,reply,Latinate,17,15.9832,30
B,183,5996544,request,Latinate,15,15.7420,30
B,183,5996544,require,Latinate,3,16.8299,30
B,183,5996544,residence,Latinate,33,16.2249,30
B,183,5996544,respond,Latinate,18,14.5034,30
B,183,5996544,rest,Germanic,36,8.9975,30
B,183,5996544,retain,Latinate,28,18.7903,30
B,183,5996544,safe,Germanic,58,12.8121,30
B,183,5996544,secure,Latinate,58,15.3078,30
B,183,5996544,see,Germanic,26,7.6763,30
B,183,5996544,select,Latinate,21,17.2671,30
B,183,5996544,shall,Latinate,67,11.7194,30
B,183,5996544,show,Germanic,10,10.5260,30
B,183,5996544,sick,Germanic,57,11.7450,30
B,183,5996544,sickness,Germanic,35,17.1728,30
B,183,5996544,so,Germanic,61,9.2621,30
B,183,5996544,sometimes,Germanic,65,12.9034,30
B,183,5996544,start,Germanic,25,11.3675,30
B,183,5996544,stay,Germanic,27,10.0374,30
B,183,5996544,strange,Latinate,55,13.8856,30
B,183,5996544,subsequent,Latinate,53,29.1606,30
B,183,5996544,sufficient,Latinate,44,17.4536,30
B,183,5996544,therefore,Latinate,61,13.4046,30
B,183,5996544,try,Germanic,7,10.1122,30
B,183,5996544,understand,Germanic,0,10.7591,30
B,183,5996544,want,Germanic,4,7.3836,30
B,183,5996544,whole,Germanic,45,10.5072,30
B,183,5996544,will,Germanic,67,9.2468,30
B,214,7012352,acquire,Latinate,1,27.8199,18
B,214,7012352,additional,Latinate,48,17.7178,30
B,214,7012352,allow,Latinate,14,13.4822,30
B,214,7012352,ancient,Latinate,49,15.4030,30
B,214,7012352,answer,Germanic,17,12.3163,30
B,214,7012352,ask,Germanic,15,9.3205,30
B,214,7012352,assist,Latinate,8,16.2478,30
B,214,7012352,assistance,Latinate,37,17.0545,30
B,214,7012352,attempt,Latinate,7,15.5057,30
B,214,7012352,baby,Germanic,31,11.5291,30
B,214,7012352,before,Germanic,64,10.2648,30
B,214,7012352,beverage,Latinate,32,40.8249,11
B,214,7012352,build,Germanic,9,11.3071,30
B,214,7012352,but,Germanic,60,6.5257,30
B,214,7012352,buy,Germanic,11,11.5640,30
B,214,7012352,choose,Germanic,21,14.2813,30
B,214,7012352,commence,Latinate,25,24.1394,14
B,214,7012352,comprehend,Latinate,0,42.6964,19
B,214,7012352,conceal,Latinate,19,24.7016,30
B,214,7012352,conclude,Latinate,24,30.9564,15
B,214,7012352,construct,Latinate,9,29.0862,18
B,214,7012352,currently,Latinate,66,14.0888,30
B,214,7012352,demonstrate,Latinate,10,22.9120,30
B,214,7012352,depart,Latinate,12,15.7315,30
B,214,7012352,desire,Latinate,4,15.0277,30
B,214,7012352,difficult,Latinate,43,13.7640,30
B,214,7012352,discover,Latinate,20,15.8786,30
B,214,7012352,do,Germanic,30,6.3371,30
B,214,7012352,drink,Germanic,32,13.4793,30
B,214,7012352,earlier,Germanic,50,15.3339,30
B,214,7012352,end,Germanic,24,10.0016,30
B,214,7012352,enormous,Latinate,38,15.7308,30
B,214,7012352,enough,Germanic,44,10.6911,30
B,214,7012352,entire,Latinate,45,13.9990,30
B,214,7012352,error,Latinate,34,17.1335,30
B,214,7012352,fast,Germanic,42,12.5179,30
B,214,7012352,final,Latinate,59,11.1563,30
B,214,7012352,find,Germanic,20,9.6694,30
B,214,7012352,first,Germanic,52,10.7540,30
B,214,7012352,fortunate,Latinate,54,16.4811,30
B,214,7012352,frequently,Latinate,63,18.5471,30
B,214,7012352,get,Germanic,1,6.9643,30
B,214,7012352,gigantic,Latinate,39,31.3275,30
B,214,7012352,give,Germanic,5,8.4286,30
B,214,7012352,hard,Germanic,43,10.5887,30
B,214,7012352,have,Germanic,23,6.0312,30
B,214,7012352,help,Germanic,8,8.2802,30
B,214,7012352,hide,Germanic,19,13.5542,30
B,214,7012352,home,Germanic,33,11.5847,30
B,214,7012352,however,Latinate,60,11.8318,30
B,214,7012352,huge,Germanic,38,14.6474,30
B,214,7012352,ill,Latinate,57,14.2510,30
B,214,7012352,illness,Latinate,35,14.7325,30
B,214,7012352,immense,Latinate,40,16.8464,30
B,214,7012352,infant,Latinate,31,22.5359,30
B,214,7012352,initial,Latinate,52,15.8259,30
B,214,7012352,inquire,Latinate,16,23.2333,30
B,214,7012352,keep,Germanic,28,9.2538,30
B,214,7012352,last,Germanic,59,10.6068,30
B,214,7012352,leave,Germanic,12,10.6885,30
B,214,7012352,let,Germanic,13,10.6363,30
B,214,7012352,lucky,Germanic,54,13.5418,30
B,214,7012352,maintain,Latinate,29,17.8467,30
B,214,7012352,many,Germanic,46,9.2018,30
B,214,7012352,massive,Latinate,41,17.5213,30
B,214,7012352,maybe,Germanic,62,12.3825,30
B,214,7012352,mend,Germanic,22,25.3003,30
B,214,7012352,mistake,Germanic,34,13.2476,30
B,214,7012352,more,Germanic,48,9.8497,30
B,214,7012352,multiple,Latinate,47,17.0535,30
B,214,7012352,need,Germanic,3,9.9735,30
B,214,7012352,next,Germanic,53,10.2491,30
B,214,7012352,now,Germanic,66,9.2724,30
B,214,7012352,numerous,Latinate,46,18.0673,30
B,214,7012352,observe,Latinate,26,29.9894,30
B,214,7012352,obtain,Latinate,2,15.3894,30
B,214,7012352,occasionally,Latinate,65,17.6557,30
B,214,7012352,odd,Germanic,55,15.7714,30
B,214,7012352,often,Germanic,63,12.3584,30
B,214,7012352,old,Germanic,49,9.0099,30
B,214,7012352,peculiar,Latinate,56,16.8279,30
B,214,7012352,perform,Latinate,30,14.0865,30
B,214,7012352,perhaps,Latinate,62,11.9766,30
B,214,7012352,permit,Latinate,13,17.6159,30
B,214,7012352,possess,Latinate,23,17.8441,30
B,214,7012352,previous,Latinate,50,13.8935,30
B,214,7012352,previously,Latinate,64,16.0432,30
B,214,7012352,prior,Latinate,51,17.2324,30
B,214,7012352,provide,Latinate,5,13.5852,30
B,214,7012352,purchase,Latinate,11,17.9620,30
B,214,7012352,rapid,Latinate,42,16.4581,30
B,214,7012352,receive,Latinate,6,14.3566,30
B,214,7012352,remain,Latinate,27,15.4239,30
B,214,7012352,remainder,Latinate,36,31.1583,30
B,214,7012352,repair,Latinate,22,16.7479,30
B,214,7012352,reply,Latinate,17,16.8639,30
B,214,7012352,request,Latinate,15,14.4342,30
B,214,7012352,require,Latinate,3,16.8256,30
B,214,7012352,residence,Latinate,33,17.2824,30
B,214,7012352,respond,Latinate,18,15.9595,30
B,214,7012352,rest,Germanic,36,9.2917,30
B,214,7012352,retain,Latinate,28,17.9541,30
B,214,7012352,safe,Germanic,58,12.2630,30
B,214,7012352,secure,Latinate,58,13.8898,30
B,214,7012352,see,Germanic,26,7.1720,30
B,214,7012352,select,Latinate,21,17.4753,30
B,214,7012352,shall,Latinate,67,10.4751,30
B,214,7012352,show,Germanic,10,9.7716,30
B,214,7012352,sick,Germanic,57,11.1977,30
B,214,7012352,sickness,Germanic,35,16.2082,30
B,214,7012352,so,Germanic,61,8.1921,30
B,214,7012352,sometimes,Germanic,65,12.9166,30
B,214,7012352,start,Germanic,25,11.7176,30
B,214,7012352,stay,Germanic,27,10.2049,30
B,214,7012352,strange,Latinate,55,13.4260,30
B,214,7012352,subsequent,Latinate,53,29.7910,30
B,214,7012352,sufficient,Latinate,44,17.6043,30
B,214,7012352,therefore,Latinate,61,13.2556,30
B,214,7012352,try,Germanic,7,10.0759,30
B,214,7012352,understand,Germanic,0,10.1193,30
B,214,7012352,want,Germanic,4,6.7654,30
B,214,7012352,whole,Germanic,45,10.8743,30
B,214,7012352,will,Germanic,67,8.3913,30
B,244,7995392,acquire,Latinate,1,28.8177,18
B,244,7995392,additional,Latinate,48,18.0004,30
B,244,7995392,allow,Latinate,14,12.7789,30
B,244,7995392,ancient,Latinate,49,15.2111,30
B,244,7995392,answer,Germanic,17,12.2304,30
B,244,7995392,ask,Germanic,15,8.9385,30
B,244,7995392,assist,Latinate,8,15.1855,30
B,244,7995392,assistance,Latinate,37,17.6687,30
B,244,7995392,attempt,Latinate,7,14.8716,30
B,244,7995392,baby,Germanic,31,10.9804,30
B,244,7995392,before,Germanic,64,10.4239,30
B,244,7995392,beverage,Latinate,32,40.6689,11
B,244,7995392,build,Germanic,9,11.3496,30
B,244,7995392,but,Germanic,60,6.4973,30
B,244,7995392,buy,Germanic,11,11.0909,30
B,244,7995392,choose,Germanic,21,15.2094,30
B,244,7995392,commence,Latinate,25,25.0181,14
B,244,7995392,comprehend,Latinate,0,41.2798,19
B,244,7995392,conceal,Latinate,19,23.8232,30
B,244,7995392,conclude,Latinate,24,32.8346,15
B,244,7995392,construct,Latinate,9,29.6916,18
B,244,7995392,currently,Latinate,66,14.7622,30
B,244,7995392,demonstrate,Latinate,10,23.7486,30
B,244,7995392,depart,Latinate,12,16.3897,30
B,244,7995392,desire,Latinate,4,13.6432,30
B,244,7995392,difficult,Latinate,43,12.5765,30
B,244,7995392,discover,Latinate,20,15.0265,30
B,244,7995392,do,Germanic,30,6.3287,30
B,244,7995392,drink,Germanic,32,12.8051,30
B,244,7995392,earlier,Germanic,50,15.6532,30
B,244,7995392,end,Germanic,24,9.7485,30
B,244,7995392,enormous,Latinate,38,15.6345,30
B,244,7995392,enough,Germanic,44,10.9908,30
B,244,7995392,entire,Latinate,45,13.2261,30
B,244,7995392,error,Latinate,34,16.4980,30
B,244,7995392,fast,Germanic,42,12.1529,30
B,244,7995392,final,Latinate,59,11.4070,30
B,244,7995392,find,Germanic,20,9.6719,30
B,244,7995392,first,Germanic,52,10.4095,30
B,244,7995392,fortunate,Latinate,54,15.5996,30
B,244,7995392,frequently,Latinate,63,18.2731,30
B,244,7995392,get,Germanic,1,6.7897,30
B,244,7995392,gigantic,Latinate,39,31.5541,30
B,244,7995392,give,Germanic,5,9.0030,30
B,244,7995392,hard,Germanic,43,10.7804,30
B,244,7995392,have,Germanic,23,6.0514,30
B,244,7995392,help,Germanic,8,8.3345,30
B,244,7995392,hide,Germanic,19,12.5160,30
B,244,7995392,home,Germanic,33,10.8663,30
B,244,7995392,however,Latinate,60,12.8736,30
B,244,7995392,huge,Germanic,38,14.2210,30
B,244,7995392,ill,Latinate,57,13.3769,30
B,244,7995392,illness,Latinate,35,14.8861,30
B,244,7995392,immense,Latinate,40,16.5691,30
B,244,7995392,infant,Latinate,31,21.9427,30
B,244,7995392,initial,Latinate,52,14.9206,30
B,244,7995392,inquire,Latinate,16,23.7669,30
B,244,7995392,keep,Germanic,28,9.0197,30
B,244,7995392,last,Germanic,59,10.4565,30
B,244,7995392,leave,Germanic,12,10.7202,30
B,244,7995392,let,Germanic,13,10.6669,30
B,244,7995392,lucky,Germanic,54,13.4483,30
B,244,7995392,maintain,Latinate,29,18.3519,30
B,244,7995392,many,Germanic,46,9.1350,30
B,244,7995392,massive,Latinate,41,15.3257,30
B,244,7995392,maybe,Germanic,62,13.3585,30
B,244,7995392,mend,Germanic,22,24.6901,30
B,244,7995392,mistake,Germanic,34,12.2466,30
B,244,7995392,more,Germanic,48,9.7373,30
B,244,7995392,multiple,Latinate,47,17.6004,30
B,244,7995392,need,Germanic,3,10.0970,30
B,244,7995392,next,Germanic,53,10.2181,30
B,244,7995392,now,Germanic,66,9.7430,30
B,244,7995392,numerous,Latinate,46,17.0700,30
B,244,7995392,observe,Latinate,26,29.6299,30
B,244,7995392,obtain,Latinate,2,13.0602,30
B,244,7995392,occasionally,Latinate,65,17.4286,30
B,244,7995392,odd,Germanic,55,14.9994,30
B,244,7995392,often,Germanic,63,12.6257,30
B,244,7995392,old,Germanic,49,9.3809,30
B,244,7995392,peculiar,Latinate,56,16.3384,30
B,244,7995392,perform,Latinate,30,15.1945,30
B,244,7995392,perhaps,Latinate,62,13.1750,30
B,244,7995392,permit,Latinate,13,18.1517,30
B,244,7995392,possess,Latinate,23,17.2749,30
B,244,7995392,previous,Latinate,50,13.6375,30
B,244,7995392,previously,Latinate,64,16.5966,30
B,244,7995392,prior,Latinate,51,16.2942,30
B,244,7995392,provide,Latinate,5,14.7895,30
B,244,7995392,purchase,Latinate,11,18.0017,30
B,244,7995392,rapid,Latinate,42,16.4124,30
B,244,7995392,receive,Latinate,6,13.9793,30
B,244,7995392,remain,Latinate,27,14.6981,30
B,244,7995392,remainder,Latinate,36,31.7668,30
B,244,7995392,repair,Latinate,22,16.0445,30
B,244,7995392,reply,Latinate,17,15.9212,30
B,244,7995392,request,Latinate,15,15.3144,30
B,244,7995392,require,Latinate,3,17.3368,30
B,244,7995392,residence,Latinate,33,17.6531,30
B,244,7995392,respond,Latinate,18,16.2848,30
B,244,7995392,rest,Germanic,36,8.9261,30
B,244,7995392,retain,Latinate,28,18.6179,30
B,244,7995392,safe,Germanic,58,11.9644,30
B,244,7995392,secure,Latinate,58,14.1852,30
B,244,7995392,see,Germanic,26,6.8266,30
B,244,7995392,select,Latinate,21,16.4325,30
B,244,7995392,shall,Latinate,67,10.0590,30
B,244,7995392,show,Germanic,10,9.8295,30
B,244,7995392,sick,Germanic,57,11.6427,30
B,244,7995392,sickness,Germanic,35,16.4182,30
B,244,7995392,so,Germanic,61,8.4194,30
B,244,7995392,sometimes,Germanic,65,13.0143,30
B,244,7995392,start,Germanic,25,11.8480,30
B,244,7995392,stay,Germanic,27,9.2650,30
B,244,7995392,strange,Latinate,55,12.1745,30
B,244,7995392,subsequent,Latinate,53,30.0469,30
B,244,7995392,sufficient,Latinate,44,17.2700,30
B,244,7995392,therefore,Latinate,61,14.4860,30
B,244,7995392,try,Germanic,7,9.9511,30
B,244,7995392,understand,Germanic,0,9.1777,30
B,244,7995392,want,Germanic,4,6.8181,30
B,244,7995392,whole,Germanic,45,10.0155,30
B,244,7995392,will,Germanic,67,8.7114,30
B,275,9011200,acquire,Latinate,1,29.7297,18
B,275,9011200,additional,Latinate,48,17.5828,30
B,275,9011200,allow,Latinate,14,12.8373,30
B,275,9011200,ancient,Latinate,49,15.0291,30
B,275,9011200,answer,Germanic,17,11.3984,30
B,275,9011200,ask,Germanic,15,9.0318,30
B,275,9011200,assist,Latinate,8,15.7177,30
B,275,9011200,assistance,Latinate,37,16.6576,30
B,275,9011200,attempt,Latinate,7,14.8978,30
B,275,9011200,baby,Germanic,31,10.3811,30
B,275,9011200,before,Germanic,64,9.7489,30
B,275,9011200,beverage,Latinate,32,41.0329,11
B,275,9011200,build,Germanic,9,11.6729,30
B,275,9011200,but,Germanic,60,6.2628,30
B,275,9011200,buy,Germanic,11,11.4115,30
B,275,9011200,choose,Germanic,21,13.5810,30
B,275,9011200,commence,Latinate,25,24.1145,14
B,275,9011200,comprehend,Latinate,0,38.1391,19
B,275,9011200,conceal,Latinate,19,23.5613,30
B,275,9011200,conclude,Latinate,24,30.2968,15
B,275,9011200,construct,Latinate,9,28.2747,18
B,275,9011200,currently,Latinate,66,14.8339,30
B,275,9011200,demonstrate,Latinate,10,23.6167,30
B,275,9011200,depart,Latinate,12,17.0313,30
B,275,9011200,desire,Latinate,4,14.2948,30
B,275,9011200,difficult,Latinate,43,12.3357,30
B,275,9011200,discover,Latinate,20,15.8466,30
B,275,9011200,do,Germanic,30,6.9411,30
B,275,9011200,drink,Germanic,32,13.4274,30
B,275,9011200,earlier,Germanic,50,16.2982,30
B,275,9011200,end,Germanic,24,9.6990,30
B,275,9011200,enormous,Latinate,38,15.7567,30
B,275,9011200,enough,Germanic,44,9.3090,30
B,275,9011200,entire,Latinate,45,13.7525,30
B,275,9011200,error,Latinate,34,17.2549,30
B,275,9011200,fast,Germanic,42,12.1656,30
B,275,9011200,final,Latinate,59,11.6125,30
B,275,9011200,find,Germanic,20,9.3797,30
B,275,9011200,first,Germanic,52,10.2860,30
B,275,9011200,fortunate,Latinate,54,16.7220,30
B,275,9011200,frequently,Latinate,63,18.7474,30
B,275,9011200,get,Germanic,1,7.0857,30
B,275,9011200,gigantic,Latinate,39,31.6563,30
B,275,9011200,give,Germanic,5,8.9073,30
B,275,9011200,hard,Germanic,43,10.6288,30
B,275,9011200,have,Germanic,23,6.4923,30
B,275,9011200,help,Germanic,8,7.8051,30
B,275,9011200,hide,Germanic,19,12.6693,30
B,275,9011200,home,Germanic,33,10.5490,30
B,275,9011200,however,Latinate,60,11.8781,30
B,275,9011200,huge,Germanic,38,13.7731,30
B,275,9011200,ill,Latinate,57,13.7828,30
B,275,9011200,illness,Latinate,35,14.8248,30
B,275,9011200,immense,Latinate,40,16.6976,30
B,275,9011200,infant,Latinate,31,21.3414,30
B,275,9011200,initial,Latinate,52,16.7161,30
B,275,9011200,inquire,Latinate,16,23.7265,30
B,275,9011200,keep,Germanic,28,8.6342,30
B,275,9011200,last,Germanic,59,10.0441,30
B,275,9011200,leave,Germanic,12,11.1173,30
B,275,9011200,let,Germanic,13,10.7144,30
B,275,9011200,lucky,Germanic,54,13.5856,30
B,275,9011200,maintain,Latinate,29,18.7251,30
B,275,9011200,many,Germanic,46,9.1479,30
B,275,9011200,massive,Latinate,41,14.7241,30
B,275,9011200,maybe,Germanic,62,13.4196,30
B,275,9011200,mend,Germanic,22,25.5113,30
B,275,9011200,mistake,Germanic,34,12.7128,30
B,275,9011200,more,Germanic,48,9.3982,30
B,275,9011200,multiple,Latinate,47,17.2965,30
B,275,9011200,need,Germanic,3,10.2975,30
B,275,9011200,next,Germanic,53,10.2146,30
B,275,9011200,now,Germanic,66,9.2185,30
B,275,9011200,numerous,Latinate,46,17.3355,30
B,275,9011200,observe,Latinate,26,28.8708,30
B,275,9011200,obtain,Latinate,2,14.1877,30
B,275,9011200,occasionally,Latinate,65,17.4510,30
B,275,9011200,odd,Germanic,55,14.5494,30
B,275,9011200,often,Germanic,63,12.3686,30
B,275,9011200,old,Germanic,49,9.3199,30
B,275,9011200,peculiar,Latinate,56,16.8218,30
B,275,9011200,perform,Latinate,30,15.2243,30
B,275,9011200,perhaps,Latinate,62,12.3301,30
B,275,9011200,permit,Latinate,13,17.4636,30
B,275,9011200,possess,Latinate,23,17.1068,30
B,275,9011200,previous,Latinate,50,14.0161,30
B,275,9011200,previously,Latinate,64,15.9577,30
B,275,9011200,prior,Latinate,51,16.5938,30
B,275,9011200,provide,Latinate,5,13.0297,30
B,275,9011200,purchase,Latinate,11,17.7663,30
B,275,9011200,rapid,Latinate,42,16.7306,30
B,275,9011200,receive,Latinate,6,13.7583,30
B,275,9011200,remain,Latinate,27,14.3084,30
B,275,9011200,remainder,Latinate,36,31.0727,30
B,275,9011200,repair,Latinate,22,17.1347,30
B,275,9011200,reply,Latinate,17,15.4074,30
B,275,9011200,request,Latinate,15,14.7042,30
B,275,9011200,require,Latinate,3,16.0914,30
B,275,9011200,residence,Latinate,33,18.0375,30
B,275,9011200,respond,Latinate,18,16.1103,30
B,275,9011200,rest,Germanic,36,8.7010,30
B,275,9011200,retain,Latinate,28,18.8583,30
B,275,9011200,safe,Germanic,58,11.9955,30
B,275,9011200,secure,Latinate,58,14.8910,30
B,275,9011200,see,Germanic,26,6.8718,30
B,275,9011200,select,Latinate,21,17.2820,30
B,275,9011200,shall,Latinate,67,9.6448,30
B,275,9011200,show,Germanic,10,9.9940,30
B,275,9011200,sick,Germanic,57,11.2575,30
B,275,9011200,sickness,Germanic,35,16.5992,30
B,275,9011200,so,Germanic,61,7.9171,30
B,275,9011200,sometimes,Germanic,65,12.7574,30
B,275,9011200,start,Germanic,25,11.8409,30
B,275,9011200,stay,Germanic,27,9.8116,30
B,275,9011200,strange,Latinate,55,12.6249,30
B,275,9011200,subsequent,Latinate,53,29.2974,30
B,275,9011200,sufficient,Latinate,44,17.2950,30
B,275,9011200,therefore,Latinate,61,13.1963,30
B,275,9011200,try,Germanic,7,9.6123,30
B,275,9011200,understand,Germanic,0,9.8677,30
B,275,9011200,want,Germanic,4,6.9281,30
B,275,9011200,whole,Germanic,45,10.2989,30
B,275,9011200,will,Germanic,67,8.4997,30
B,305,9994240,acquire,Latinate,1,28.4118,18
