arm,step,tokens_seen,word,klass,pair_id,surprisal_bits,n
D,153,5013504,maintain,Latinate,29,17.7172,30
D,153,5013504,many,Germanic,46,9.2183,30
D,153,5013504,massive,Latinate,41,16.5689,30
D,153,5013504,maybe,Germanic,62,12.9361,30
D,153,5013504,mend,Germanic,22,27.1235,30
D,153,5013504,mistake,Germanic,34,12.5257,30
D,153,5013504,more,Germanic,48,9.1943,30
D,153,5013504,multiple,Latinate,47,16.1985,30
D,153,5013504,need,Germanic,3,10.5887,30
D,153,5013504,next,Germanic,53,9.8136,30
D,153,5013504,now,Germanic,66,9.2907,30
D,153,5013504,numerous,Latinate,46,18.1613,30
D,153,5013504,observe,Latinate,26,28.2943,30
D,153,5013504,obtain,Latinate,2,18.0732,30
D,153,5013504,occasionally,Latinate,65,17.9009,30
D,153,5013504,odd,Germanic,55,15.6927,30
D,153,5013504,often,Germanic,63,12.1491,30
D,153,5013504,old,Germanic,49,8.8131,30
D,153,5013504,peculiar,Latinate,56,16.7366,30
D,153,5013504,perform,Latinate,30,14.6797,30
D,153,5013504,perhaps,Latinate,62,14.4643,30
D,153,5013504,permit,Latinate,13,18.8984,30
D,153,5013504,possess,Latinate,23,15.9810,30
D,153,5013504,previous,Latinate,50,13.2807,30
D,153,5013504,previously,Latinate,64,17.2810,30
D,153,5013504,prior,Latinate,51,18.0879,30
D,153,5013504,provide,Latinate,5,14.6350,30
D,153,5013504,purchase,Latinate,11,18.4857,30
D,153,5013504,rapid,Latinate,42,16.7955,30
D,153,5013504,receive,Latinate,6,14.3338,30
D,153,5013504,remain,Latinate,27,15.4528,30
D,153,5013504,remainder,Latinate,36,33.0880,30
D,153,5013504,repair,Latinate,22,17.4775,30
D,153,5013504,reply,Latinate,17,16.6358,30
D,153,5013504,request,Latinate,15,15.0241,30
D,153,5013504,require,Latinate,3,16.8835,30
D,153,5013504,residence,Latinate,33,19.4430,30
D,153,5013504,respond,Latinate,18,18.7158,30
D,153,5013504,rest,Germanic,36,8.0434,30
D,153,5013504,retain,Latinate,28,17.7799,30
D,153,5013504,safe,Germanic,58,12.6655,30
D,153,5013504,secure,Latinate,58,14.9253,30
D,153,5013504,see,Germanic,26,7.5336,30
D,153,5013504,select,Latinate,21,17.4279,30
D,153,5013504,shall,Latinate,67,9.7449,30
D,153,5013504,show,Germanic,10,10.3322,30
D,153,5013504,sick,Germanic,57,12.5204,30
D,153,5013504,sickness,Germanic,35,16.3847,30
D,153,5013504,so,Germanic,61,8.2738,30
D,153,5013504,sometimes,Germanic,65,13.0678,30
D,153,5013504,start,Germanic,25,10.7036,30
D,153,5013504,stay,Germanic,27,9.6585,30
D,153,5013504,strange,Latinate,55,13.6909,30
D,153,5013504,subsequent,Latinate,53,28.7972,30
D,153,5013504,sufficient,Latinate,44,18.3466,30
D,153,5013504,therefore,Latinate,61,14.6918,30
D,153,5013504,try,Germanic,7,9.7889,30
D,153,5013504,understand,Germanic,0,10.8622,30
D,153,5013504,want,Germanic,4,7.2528,30
D,153,5013504,whole,Germanic,45,9.0793,30
D,153,5013504,will,Germanic,67,9.0171,30
D,183,5996544,acquire,Latinate,1,29.8105,18
D,183,5996544,additional,Latinate,48,18.4919,30
D,183,5996544,allow,Latinate,14,12.8834,30
D,183,5996544,ancient,Latinate,49,14.0750,30
D,183,5996544,answer,Germanic,17,12.5312,30
D,183,5996544,ask,Germanic,15,9.8298,30
D,183,5996544,assist,Latinate,8,16.9446,30
D,183,5996544,assistance,Latinate,37,17.4598,30
D,183,5996544,attempt,Latinate,7,14.3964,30
D,183,5996544,baby,Germanic,31,11.0337,30
D,183,5996544,before,Germanic,64,10.0022,30
D,183,5996544,beverage,Latinate,32,42.7932,11
D,183,5996544,build,Germanic,9,11.5391,30
D,183,5996544,but,Germanic,60,5.6999,30
D,183,5996544,buy,Germanic,11,11.3923,30
D,183,5996544,choose,Germanic,21,15.7727,30
D,183,5996544,commence,Latinate,25,26.6154,14
D,183,5996544,comprehend,Latinate,0,44.8643,19
D,183,5996544,conceal,Latinate,19,22.9850,30
D,183,5996544,conclude,Latinate,24,32.4156,15
D,183,5996544,construct,Latinate,9,28.2904,18
D,183,5996544,currently,Latinate,66,16.0085,30
D,183,5996544,demonstrate,Latinate,10,25.9493,30
D,183,5996544,depart,Latinate,12,18.3612,30
D,183,5996544,desire,Latinate,4,15.0812,30
D,183,5996544,difficult,Latinate,43,14.4513,30
D,183,5996544,discover,Latinate,20,16.3768,30
D,183,5996544,do,Germanic,30,6.4493,30
D,183,5996544,drink,Germanic,32,12.8420,30
D,183,5996544,earlier,Germanic,50,15.7651,30
D,183,5996544,end,Germanic,24,9.7213,30
D,183,5996544,enormous,Latinate,38,17.1625,30
D,183,5996544,enough,Germanic,44,10.8411,30
D,183,5996544,entire,Latinate,45,13.2780,30
D,183,5996544,error,Latinate,34,17.7014,30
D,183,5996544,fast,Germanic,42,11.7584,30
D,183,5996544,final,Latinate,59,11.2896,30
D,183,5996544,find,Germanic,20,9.6795,30
D,183,5996544,first,Germanic,52,9.9865,30
D,183,5996544,fortunate,Latinate,54,17.7059,30
D,183,5996544,frequently,Latinate,63,18.1203,30
D,183,5996544,get,Germanic,1,5.7583,30
D,183,5996544,gigantic,Latinate,39,33.8686,30
D,183,5996544,give,Germanic,5,8.5040,30
D,183,5996544,hard,Germanic,43,10.4878,30
D,183,5996544,have,Germanic,23,5.9063,30
D,183,5996544,help,Germanic,8,9.8848,30
D,183,5996544,hide,Germanic,19,13.8732,30
D,183,5996544,home,Germanic,33,10.8734,30
D,183,5996544,however,Latinate,60,11.6721,30
D,183,5996544,huge,Germanic,38,14.6921,30
D,183,5996544,ill,Latinate,57,14.2830,30
D,183,5996544,illness,Latinate,35,15.8635,30
D,183,5996544,immense,Latinate,40,17.9439,30
D,183,5996544,infant,Latinate,31,22.6338,30
D,183,5996544,initial,Latinate,52,15.3431,30
D,183,5996544,inquire,Latinate,16,25.8588,30
D,183,5996544,keep,Germanic,28,9.6996,30
D,183,5996544,last,Germanic,59,10.2409,30
D,183,5996544,leave,Germanic,12,11.3864,30
D,183,5996544,let,Germanic,13,10.2502,30
D,183,5996544,lucky,Germanic,54,14.3213,30
D,183,5996544,maintain,Latinate,29,18.4911,30
D,183,5996544,many,Germanic,46,9.7733,30
D,183,5996544,massive,Latinate,41,16.1176,30
D,183,5996544,maybe,Germanic,62,12.3413,30
D,183,5996544,mend,Germanic,22,28.0196,30
D,183,5996544,mistake,Germanic,34,13.0789,30
D,183,5996544,more,Germanic,48,9.1203,30
D,183,5996544,multiple,Latinate,47,17.8621,30
D,183,5996544,need,Germanic,3,10.7596,30
D,183,5996544,next,Germanic,53,9.6740,30
D,183,5996544,now,Germanic,66,9.4598,30
D,183,5996544,numerous,Latinate,46,17.7362,30
D,183,5996544,observe,Latinate,26,29.1782,30
D,183,5996544,obtain,Latinate,2,18.3052,30
D,183,5996544,occasionally,Latinate,65,19.0600,30
D,183,5996544,odd,Germanic,55,16.0212,30
D,183,5996544,often,Germanic,63,12.1697,30
D,183,5996544,old,Germanic,49,9.1372,30
D,183,5996544,peculiar,Latinate,56,18.0639,30
D,183,5996544,perform,Latinate,30,15.0642,30
D,183,5996544,perhaps,Latinate,62,13.6909,30
D,183,5996544,permit,Latinate,13,18.3574,30
D,183,5996544,possess,Latinate,23,15.0155,30
D,183,5996544,previous,Latinate,50,14.6987,30
D,183,5996544,previously,Latinate,64,18.0200,30
D,183,5996544,prior,Latinate,51,18.1110,30
D,183,5996544,provide,Latinate,5,12.9320,30
D,183,5996544,purchase,Latinate,11,18.0762,30
D,183,5996544,rapid,Latinate,42,17.3663,30
D,183,5996544,receive,Latinate,6,15.2259,30
D,183,5996544,remain,Latinate,27,15.0349,30
D,183,5996544,remainder,Latinate,36,35.2839,30
D,183,5996544,repair,Latinate,22,17.6276,30
D,183,5996544,reply,Latinate,17,15.4938,30
D,183,5996544,request,Latinate,15,14.9480,30
D,183,5996544,require,Latinate,3,16.8127,30
D,183,5996544,residence,Latinate,33,17.9836,30
D,183,5996544,respond,Latinate,18,18.0914,30
D,183,5996544,rest,Germanic,36,7.9564,30
D,183,5996544,retain,Latinate,28,19.3003,30
D,183,5996544,safe,Germanic,58,12.8719,30
D,183,5996544,secure,Latinate,58,16.2963,30
D,183,5996544,see,Germanic,26,6.6765,30
D,183,5996544,select,Latinate,21,17.0574,30
D,183,5996544,shall,Latinate,67,9.6732,30
D,183,5996544,show,Germanic,10,10.7581,30
D,183,5996544,sick,Germanic,57,12.5490,30
D,183,5996544,sickness,Germanic,35,16.2320,30
D,183,5996544,so,Germanic,61,7.7226,30
D,183,5996544,sometimes,Germanic,65,12.0199,30
D,183,5996544,start,Germanic,25,10.3723,30
D,183,5996544,stay,Germanic,27,10.4992,30
D,183,5996544,strange,Latinate,55,13.6627,30
D,183,5996544,subsequent,Latinate,53,27.5480,30
D,183,5996544,sufficient,Latinate,44,18.5920,30
D,183,5996544,therefore,Latinate,61,14.8502,30
D,183,5996544,try,Germanic,7,8.6448,30
D,183,5996544,understand,Germanic,0,10.6296,30
D,183,5996544,want,Germanic,4,7.3128,30
D,183,5996544,whole,Germanic,45,8.5250,30
D,183,5996544,will,Germanic,67,8.4032,30
D,214,7012352,acquire,Latinate,1,28.7817,18
D,214,7012352,additional,Latinate,48,19.7104,30
D,214,7012352,allow,Latinate,14,13.6092,30
D,214,7012352,ancient,Latinate,49,14.9133,30
D,214,7012352,answer,Germanic,17,12.4739,30
D,214,7012352,ask,Germanic,15,9.7754,30
D,214,7012352,assist,Latinate,8,17.7134,30
D,214,7012352,assistance,Latinate,37,17.1639,30
D,214,7012352,attempt,Latinate,7,15.3230,30
D,214,7012352,baby,Germanic,31,9.9509,30
D,214,7012352,before,Germanic,64,10.8558,30
D,214,7012352,beverage,Latinate,32,44.6785,11
D,214,7012352,build,Germanic,9,10.8491,30
D,214,7012352,but,Germanic,60,5.6769,30
D,214,7012352,buy,Germanic,11,10.3191,30
D,214,7012352,choose,Germanic,21,15.4088,30
D,214,7012352,commence,Latinate,25,29.1490,14
D,214,7012352,comprehend,Latinate,0,42.8922,19
D,214,7012352,conceal,Latinate,19,24.3385,30
D,214,7012352,conclude,Latinate,24,29.8190,15
D,214,7012352,construct,Latinate,9,29.6880,18
D,214,7012352,currently,Latinate,66,16.9729,30
D,214,7012352,demonstrate,Latinate,10,25.7719,30
D,214,7012352,depart,Latinate,12,17.4963,30
D,214,7012352,desire,Latinate,4,15.2879,30
D,214,7012352,difficult,Latinate,43,14.3479,30
D,214,7012352,discover,Latinate,20,16.4432,30
D,214,7012352,do,Germanic,30,6.3129,30
D,214,7012352,drink,Germanic,32,12.8363,30
D,214,7012352,earlier,Germanic,50,15.5848,30
D,214,7012352,end,Germanic,24,8.8483,30
D,214,7012352,enormous,Latinate,38,17.1665,30
D,214,7012352,enough,Germanic,44,10.5888,30
D,214,7012352,entire,Latinate,45,12.9538,30
D,214,7012352,error,Latinate,34,17.5212,30
D,214,7012352,fast,Germanic,42,12.2195,30
D,214,7012352,final,Latinate,59,11.8305,30
D,214,7012352,find,Germanic,20,10.0385,30
D,214,7012352,first,Germanic,52,10.6936,30
D,214,7012352,fortunate,Latinate,54,18.6736,30
D,214,7012352,frequently,Latinate,63,19.0307,30
D,214,7012352,get,Germanic,1,5.4143,30
D,214,7012352,gigantic,Latinate,39,31.6204,30
D,214,7012352,give,Germanic,5,8.5950,30
D,214,7012352,hard,Germanic,43,11.1239,30
D,214,7012352,have,Germanic,23,5.8722,30
D,214,7012352,help,Germanic,8,9.5807,30
D,214,7012352,hide,Germanic,19,14.9241,30
D,214,7012352,home,Germanic,33,10.8644,30
D,214,7012352,however,Latinate,60,11.9524,30
D,214,7012352,huge,Germanic,38,14.6746,30
D,214,7012352,ill,Latinate,57,14.2158,30
D,214,7012352,illness,Latinate,35,16.2934,30
D,214,7012352,immense,Latinate,40,17.4751,30
D,214,7012352,infant,Latinate,31,23.4562,30
D,214,7012352,initial,Latinate,52,16.5979,30
D,214,7012352,inquire,Latinate,16,26.3007,30
D,214,7012352,keep,Germanic,28,9.4430,30
D,214,7012352,last,Germanic,59,10.4132,30
D,214,7012352,leave,Germanic,12,11.6273,30
D,214,7012352,let,Germanic,13,9.9027,30
D,214,7012352,lucky,Germanic,54,14.8226,30
D,214,7012352,maintain,Latinate,29,18.8755,30
D,214,7012352,many,Germanic,46,9.4393,30
D,214,7012352,massive,Latinate,41,16.8024,30
D,214,7012352,maybe,Germanic,62,12.7009,30
D,214,7012352,mend,Germanic,22,26.0106,30
D,214,7012352,mistake,Germanic,34,13.6214,30
D,214,7012352,more,Germanic,48,9.3035,30
D,214,7012352,multiple,Latinate,47,18.6098,30
D,214,7012352,need,Germanic,3,10.4615,30
D,214,7012352,next,Germanic,53,9.6276,30
D,214,7012352,now,Germanic,66,9.0931,30
D,214,7012352,numerous,Latinate,46,18.2027,30
D,214,7012352,observe,Latinate,26,28.6756,30
D,214,7012352,obtain,Latinate,2,15.5024,30
D,214,7012352,occasionally,Latinate,65,17.6706,30
D,214,7012352,odd,Germanic,55,16.7946,30
D,214,7012352,often,Germanic,63,12.6936,30
D,214,7012352,old,Germanic,49,8.4429,30
D,214,7012352,peculiar,Latinate,56,16.8785,30
D,214,7012352,perform,Latinate,30,14.9311,30
D,214,7012352,perhaps,Latinate,62,13.6894,30
D,214,7012352,permit,Latinate,13,18.0367,30
D,214,7012352,possess,Latinate,23,17.5652,30
D,214,7012352,previous,Latinate,50,12.6963,30
D,214,7012352,previously,Latinate,64,18.4813,30
D,214,7012352,prior,Latinate,51,18.0464,30
D,214,7012352,provide,Latinate,5,16.0729,30
D,214,7012352,purchase,Latinate,11,17.7795,30
D,214,7012352,rapid,Latinate,42,16.2595,30
D,214,7012352,receive,Latinate,6,15.1080,30
D,214,7012352,remain,Latinate,27,14.8415,30
D,214,7012352,remainder,Latinate,36,33.1722,30
D,214,7012352,repair,Latinate,22,17.4187,30
D,214,7012352,reply,Latinate,17,17.2855,30
D,214,7012352,request,Latinate,15,15.1943,30
D,214,7012352,require,Latinate,3,17.7882,30
D,214,7012352,residence,Latinate,33,19.1026,30
D,214,7012352,respond,Latinate,18,17.7968,30
D,214,7012352,rest,Germanic,36,7.8605,30
D,214,7012352,retain,Latinate,28,18.6728,30
D,214,7012352,safe,Germanic,58,12.9793,30
D,214,7012352,secure,Latinate,58,16.2221,30
D,214,7012352,see,Germanic,26,6.7915,30
D,214,7012352,select,Latinate,21,18.6655,30
D,214,7012352,shall,Latinate,67,8.7461,30
D,214,7012352,show,Germanic,10,10.6861,30
D,214,7012352,sick,Germanic,57,12.3702,30
D,214,7012352,sickness,Germanic,35,16.2467,30
D,214,7012352,so,Germanic,61,7.9509,30
D,214,7012352,sometimes,Germanic,65,12.0703,30
D,214,7012352,start,Germanic,25,11.0064,30
D,214,7012352,stay,Germanic,27,10.1403,30
D,214,7012352,strange,Latinate,55,14.6270,30
D,214,7012352,subsequent,Latinate,53,27.5950,30
D,214,7012352,sufficient,Latinate,44,18.9317,30
D,214,7012352,therefore,Latinate,61,14.9400,30
D,214,7012352,try,Germanic,7,9.6629,30
D,214,7012352,understand,Germanic,0,11.5113,30
D,214,7012352,want,Germanic,4,6.5912,30
D,214,7012352,whole,Germanic,45,8.7807,30
D,214,7012352,will,Germanic,67,8.6230,30
D,244,7995392,acquire,Latinate,1,28.3090,18
D,244,7995392,additional,Latinate,48,19.1604,30
D,244,7995392,allow,Latinate,14,12.4913,30
D,244,7995392,ancient,Latinate,49,14.6218,30
D,244,7995392,answer,Germanic,17,12.6483,30
D,244,7995392,ask,Germanic,15,9.7693,30
D,244,7995392,assist,Latinate,8,16.6994,30
D,244,7995392,assistance,Latinate,37,16.9353,30
D,244,7995392,attempt,Latinate,7,14.8080,30
D,244,7995392,baby,Germanic,31,10.6804,30
D,244,7995392,before,Germanic,64,10.0000,30
D,244,7995392,beverage,Latinate,32,42.7173,11
D,244,7995392,build,Germanic,9,10.9822,30
D,244,7995392,but,Germanic,60,6.1316,30
D,244,7995392,buy,Germanic,11,10.4275,30
D,244,7995392,choose,Germanic,21,14.6835,30
D,244,7995392,commence,Latinate,25,27.4232,14
D,244,7995392,comprehend,Latinate,0,42.0297,19
D,244,7995392,conceal,Latinate,19,24.7211,30
D,244,7995392,conclude,Latinate,24,29.8908,15
D,244,7995392,construct,Latinate,9,30.8634,18
D,244,7995392,currently,Latinate,66,14.3473,30
D,244,7995392,demonstrate,Latinate,10,24.8797,30
D,244,7995392,depart,Latinate,12,17.4690,30
D,244,7995392,desire,Latinate,4,14.4433,30
D,244,7995392,difficult,Latinate,43,14.9974,30
D,244,7995392,discover,Latinate,20,16.6878,30
D,244,7995392,do,Germanic,30,6.6239,30
D,244,7995392,drink,Germanic,32,13.3046,30
D,244,7995392,earlier,Germanic,50,15.5401,30
D,244,7995392,end,Germanic,24,9.4838,30
D,244,7995392,enormous,Latinate,38,15.1550,30
D,244,7995392,enough,Germanic,44,11.4392,30
D,244,7995392,entire,Latinate,45,14.8067,30
D,244,7995392,error,Latinate,34,17.4872,30
D,244,7995392,fast,Germanic,42,12.0505,30
D,244,7995392,final,Latinate,59,12.8984,30
D,244,7995392,find,Germanic,20,10.1772,30
D,244,7995392,first,Germanic,52,10.2119,30
D,244,7995392,fortunate,Latinate,54,17.4872,30
D,244,7995392,frequently,Latinate,63,17.9074,30
D,244,7995392,get,Germanic,1,6.3797,30
D,244,7995392,gigantic,Latinate,39,28.4454,30
D,244,7995392,give,Germanic,5,8.3499,30
D,244,7995392,hard,Germanic,43,10.9046,30
D,244,7995392,have,Germanic,23,5.8269,30
D,244,7995392,help,Germanic,8,9.0951,30
D,244,7995392,hide,Germanic,19,14.2806,30
D,244,7995392,home,Germanic,33,10.8092,30
D,244,7995392,however,Latinate,60,11.6320,30
D,244,7995392,huge,Germanic,38,14.1199,30
D,244,7995392,ill,Latinate,57,14.8434,30
D,244,7995392,illness,Latinate,35,14.8773,30
D,244,7995392,immense,Latinate,40,16.6672,30
D,244,7995392,infant,Latinate,31,23.0250,30
D,244,7995392,initial,Latinate,52,16.3422,30
D,244,7995392,inquire,Latinate,16,24.3812,30
D,244,7995392,keep,Germanic,28,9.3722,30
D,244,7995392,last,Germanic,59,10.4041,30
D,244,7995392,leave,Germanic,12,11.5344,30
D,244,7995392,let,Germanic,13,10.5326,30
D,244,7995392,lucky,Germanic,54,14.7920,30
D,244,7995392,maintain,Latinate,29,17.9492,30
D,244,7995392,many,Germanic,46,9.6490,30
D,244,7995392,massive,Latinate,41,17.5052,30
D,244,7995392,maybe,Germanic,62,13.3367,30
D,244,7995392,mend,Germanic,22,26.7689,30
D,244,7995392,mistake,Germanic,34,13.1893,30
D,244,7995392,more,Germanic,48,10.2962,30
D,244,7995392,multiple,Latinate,47,17.3554,30
D,244,7995392,need,Germanic,3,10.5042,30
D,244,7995392,next,Germanic,53,9.8029,30
D,244,7995392,now,Germanic,66,10.1773,30
D,244,7995392,numerous,Latinate,46,18.5856,30
D,244,7995392,observe,Latinate,26,29.2215,30
D,244,7995392,obtain,Latinate,2,14.6606,30
D,244,7995392,occasionally,Latinate,65,16.7066,30
D,244,7995392,odd,Germanic,55,15.6825,30
D,244,7995392,often,Germanic,63,12.2918,30
D,244,7995392,old,Germanic,49,8.2756,30
D,244,7995392,peculiar,Latinate,56,17.1710,30
D,244,7995392,perform,Latinate,30,15.0489,30
D,244,7995392,perhaps,Latinate,62,13.0949,30
D,244,7995392,permit,Latinate,13,18.4992,30
D,244,7995392,possess,Latinate,23,18.2020,30
D,244,7995392,previous,Latinate,50,12.9328,30
D,244,7995392,previously,Latinate,64,18.4962,30
D,244,7995392,prior,Latinate,51,17.4868,30
D,244,7995392,provide,Latinate,5,13.6096,30
D,244,7995392,purchase,Latinate,11,17.8006,30
D,244,7995392,rapid,Latinate,42,16.5008,30
D,244,7995392,receive,Latinate,6,15.1611,30
D,244,7995392,remain,Latinate,27,15.4310,30
D,244,7995392,remainder,Latinate,36,33.5116,30
D,244,7995392,repair,Latinate,22,18.3376,30
D,244,7995392,reply,Latinate,17,15.4459,30
D,244,7995392,request,Latinate,15,16.0187,30
D,244,7995392,require,Latinate,3,17.6147,30
D,244,7995392,residence,Latinate,33,18.3348,30
D,244,7995392,respond,Latinate,18,16.9896,30
D,244,7995392,rest,Germanic,36,8.3085,30
D,244,7995392,retain,Latinate,28,18.4081,30
D,244,7995392,safe,Germanic,58,13.9996,30
D,244,7995392,secure,Latinate,58,15.8508,30
D,244,7995392,see,Germanic,26,6.4849,30
D,244,7995392,select,Latinate,21,18.2212,30
D,244,7995392,shall,Latinate,67,9.8859,30
D,244,7995392,show,Germanic,10,10.8223,30
D,244,7995392,sick,Germanic,57,13.4919,30
D,244,7995392,sickness,Germanic,35,16.5287,30
D,244,7995392,so,Germanic,61,8.3052,30
D,244,7995392,sometimes,Germanic,65,12.3086,30
D,244,7995392,start,Germanic,25,11.0407,30
D,244,7995392,stay,Germanic,27,10.2638,30
D,244,7995392,strange,Latinate,55,14.4149,30
D,244,7995392,subsequent,Latinate,53,26.9202,30
D,244,7995392,sufficient,Latinate,44,17.4640,30
D,244,7995392,therefore,Latinate,61,14.3068,30
D,244,7995392,try,Germanic,7,9.8111,30
D,244,7995392,understand,Germanic,0,11.7940,30
D,244,7995392,want,Germanic,4,6.8158,30
D,244,7995392,whole,Germanic,45,8.6990,30
D,244,7995392,will,Germanic,67,8.9611,30
D,275,9011200,acquire,Latinate,1,27.6856,18
D,275,9011200,additional,Latinate,48,19.6231,30
D,275,9011200,allow,Latinate,14,13.5601,30
D,275,9011200,ancient,Latinate,49,14.1130,30
D,275,9011200,answer,Germanic,17,12.0068,30
D,275,9011200,ask,Germanic,15,9.5596,30
D,275,9011200,assist,Latinate,8,15.3707,30
D,275,9011200,assistance,Latinate,37,17.0054,30
D,275,9011200,attempt,Latinate,7,15.1466,30
D,275,9011200,baby,Germanic,31,9.8141,30
D,275,9011200,before,Germanic,64,10.1142,30
D,275,9011200,beverage,Latinate,32,42.8677,11
D,275,9011200,build,Germanic,9,11.3069,30
D,275,9011200,but,Germanic,60,5.8742,30
D,275,9011200,buy,Germanic,11,9.9507,30
D,275,9011200,choose,Germanic,21,13.1621,30
D,275,9011200,commence,Latinate,25,23.8981,14
D,275,9011200,comprehend,Latinate,0,38.9242,19
D,275,9011200,conceal,Latinate,19,22.4007,30
D,275,9011200,conclude,Latinate,24,29.6487,15
D,275,9011200,construct,Latinate,9,29.0552,18
D,275,9011200,currently,Latinate,66,15.3219,30
D,275,9011200,demonstrate,Latinate,10,22.4527,30
D,275,9011200,depart,Latinate,12,16.3079,30
D,275,9011200,desire,Latinate,4,14.9001,30
D,275,9011200,difficult,Latinate,43,14.0841,30
D,275,9011200,discover,Latinate,20,16.7695,30
D,275,9011200,do,Germanic,30,5.9697,30
D,275,9011200,drink,Germanic,32,13.7903,30
D,275,9011200,earlier,Germanic,50,14.3447,30
D,275,9011200,end,Germanic,24,8.5983,30
D,275,9011200,enormous,Latinate,38,15.7687,30
D,275,9011200,enough,Germanic,44,10.9826,30
D,275,9011200,entire,Latinate,45,14.1300,30
D,275,9011200,error,Latinate,34,16.5862,30
D,275,9011200,fast,Germanic,42,11.9219,30
D,275,9011200,final,Latinate,59,13.0073,30
D,275,9011200,find,Germanic,20,9.9901,30
D,275,9011200,first,Germanic,52,9.5665,30
D,275,9011200,fortunate,Latinate,54,17.5746,30
D,275,9011200,frequently,Latinate,63,18.3101,30
D,275,9011200,get,Germanic,1,5.8808,30
D,275,9011200,gigantic,Latinate,39,30.5232,30
D,275,9011200,give,Germanic,5,9.0017,30
D,275,9011200,hard,Germanic,43,11.0099,30
D,275,9011200,have,Germanic,23,5.6506,30
D,275,9011200,help,Germanic,8,9.2312,30
D,275,9011200,hide,Germanic,19,14.0620,30
D,275,9011200,home,Germanic,33,10.6876,30
D,275,9011200,however,Latinate,60,11.5092,30
D,275,9011200,huge,Germanic,38,14.1074,30
D,275,9011200,ill,Latinate,57,14.1547,30
D,275,9011200,illness,Latinate,35,15.3120,30
D,275,9011200,immense,Latinate,40,16.0339,30
D,275,9011200,infant,Latinate,31,21.0495,30
D,275,9011200,initial,Latinate,52,16.7678,30
D,275,9011200,inquire,Latinate,16,23.5067,30
D,275,9011200,keep,Germanic,28,9.5254,30
D,275,9011200,last,Germanic,59,10.8829,30
D,275,9011200,leave,Germanic,12,11.3310,30
D,275,9011200,let,Germanic,13,10.3223,30
D,275,9011200,lucky,Germanic,54,14.6979,30
D,275,9011200,maintain,Latinate,29,16.7935,30
D,275,9011200,many,Germanic,46,9.9060,30
D,275,9011200,massive,Latinate,41,17.3124,30
D,275,9011200,maybe,Germanic,62,12.2896,30
D,275,9011200,mend,Germanic,22,25.0481,30
D,275,9011200,mistake,Germanic,34,13.0008,30
D,275,9011200,more,Germanic,48,9.8914,30
D,275,9011200,multiple,Latinate,47,17.9193,30
D,275,9011200,need,Germanic,3,10.5718,30
D,275,9011200,next,Germanic,53,9.4746,30
D,275,9011200,now,Germanic,66,9.2395,30
D,275,9011200,numerous,Latinate,46,17.2634,30
D,275,9011200,observe,Latinate,26,25.7381,30
D,275,9011200,obtain,Latinate,2,14.3433,30
D,275,9011200,occasionally,Latinate,65,15.9362,30
D,275,9011200,odd,Germanic,55,14.5426,30
D,275,9011200,often,Germanic,63,11.3194,30
D,275,9011200,old,Germanic,49,8.2618,30
D,275,9011200,peculiar,Latinate,56,16.5979,30
D,275,9011200,perform,Latinate,30,14.6109,30
D,275,9011200,perhaps,Latinate,62,13.4696,30
D,275,9011200,permit,Latinate,13,18.1446,30
D,275,9011200,possess,Latinate,23,16.8634,30
D,275,9011200,previous,Latinate,50,14.1976,30
D,275,9011200,previously,Latinate,64,19.4073,30
D,275,9011200,prior,Latinate,51,16.5864,30
D,275,9011200,provide,Latinate,5,13.6627,30
D,275,9011200,purchase,Latinate,11,18.4295,30
D,275,9011200,rapid,Latinate,42,15.8530,30
D,275,9011200,receive,Latinate,6,12.9456,30
D,275,9011200,remain,Latinate,27,14.9819,30
D,275,9011200,remainder,Latinate,36,35.7541,30
D,275,9011200,repair,Latinate,22,18.4102,30
D,275,9011200,reply,Latinate,17,15.0797,30
D,275,9011200,request,Latinate,15,15.9937,30
D,275,9011200,require,Latinate,3,17.1953,30
D,275,9011200,residence,Latinate,33,16.8519,30
D,275,9011200,respond,Latinate,18,15.9885,30
D,275,9011200,rest,Germanic,36,8.1794,30
D,275,9011200,retain,Latinate,28,16.9875,30
D,275,9011200,safe,Germanic,58,12.7960,30
D,275,9011200,secure,Latinate,58,15.9049,30
D,275,9011200,see,Germanic,26,6.9591,30
D,275,9011200,select,Latinate,21,16.6321,30
D,275,9011200,shall,Latinate,67,9.2993,30
D,275,9011200,show,Germanic,10,11.1827,30
D,275,9011200,sick,Germanic,57,12.0210,30
D,275,9011200,sickness,Germanic,35,16.0897,30
D,275,9011200,so,Germanic,61,8.0512,30
D,275,9011200,sometimes,Germanic,65,12.0952,30
D,275,9011200,start,Germanic,25,10.3983,30
D,275,9011200,stay,Germanic,27,9.6342,30
D,275,9011200,strange,Latinate,55,13.7779,30
D,275,9011200,subsequent,Latinate,53,28.7140,30
D,275,9011200,sufficient,Latinate,44,18.1158,30
D,275,9011200,therefore,Latinate,61,13.2730,30
D,275,9011200,try,Germanic,7,9.5907,30
D,275,9011200,understand,Germanic,0,12.1710,30
D,275,9011200,want,Germanic,4,7.2338,30
D,275,9011200,whole,Germanic,45,8.7381,30
D,275,9011200,will,Germanic,67,8.6732,30
D,305,9994240,acquire,Latinate,1,28.6791,18
D,305,9994240,additional,Latinate,48,18.6466,30
D,305,9994240,allow,Latinate,14,13.4052,30
