arm,step,tokens_seen,word,klass,pair_id,surprisal_bits,n
C,61,1998848,see,Germanic,26,9.0177,30
C,61,1998848,select,Latinate,21,18.5638,30
C,61,1998848,shall,Latinate,67,11.7162,30
C,61,1998848,show,Germanic,10,12.4146,30
C,61,1998848,sick,Germanic,57,13.5306,30
C,61,1998848,sickness,Germanic,35,18.8020,30
C,61,1998848,so,Germanic,61,9.1937,30
C,61,1998848,sometimes,Germanic,65,13.9307,30
C,61,1998848,start,Germanic,25,13.1250,30
C,61,1998848,stay,Germanic,27,11.3842,30
C,61,1998848,strange,Latinate,55,13.9182,30
C,61,1998848,subsequent,Latinate,53,30.1465,30
C,61,1998848,sufficient,Latinate,44,17.4972,30
C,61,1998848,therefore,Latinate,61,15.1047,30
C,61,1998848,try,Germanic,7,12.1251,30
C,61,1998848,understand,Germanic,0,12.6340,30
C,61,1998848,want,Germanic,4,9.9688,30
C,61,1998848,whole,Germanic,45,9.5545,30
C,61,1998848,will,Germanic,67,9.0260,30
C,92,3014656,acquire,Latinate,1,31.1401,18
C,92,3014656,additional,Latinate,48,17.2437,30
C,92,3014656,allow,Latinate,14,13.3171,30
C,92,3014656,ancient,Latinate,49,13.7650,30
C,92,3014656,answer,Germanic,17,12.5299,30
C,92,3014656,ask,Germanic,15,11.0650,30
C,92,3014656,assist,Latinate,8,17.7177,30
C,92,3014656,assistance,Latinate,37,17.5851,30
C,92,3014656,attempt,Latinate,7,14.8029,30
C,92,3014656,baby,Germanic,31,11.4395,30
C,92,3014656,before,Germanic,64,10.6310,30
C,92,3014656,beverage,Latinate,32,36.7407,11
C,92,3014656,build,Germanic,9,13.5833,30
C,92,3014656,but,Germanic,60,7.1172,30
C,92,3014656,buy,Germanic,11,13.0581,30
C,92,3014656,choose,Germanic,21,14.5580,30
C,92,3014656,commence,Latinate,25,25.8974,14
C,92,3014656,comprehend,Latinate,0,43.9800,19
C,92,3014656,conceal,Latinate,19,26.0026,30
C,92,3014656,conclude,Latinate,24,30.6172,15
C,92,3014656,construct,Latinate,9,29.5404,18
C,92,3014656,currently,Latinate,66,14.6937,30
C,92,3014656,demonstrate,Latinate,10,26.8654,30
C,92,3014656,depart,Latinate,12,18.0850,30
C,92,3014656,desire,Latinate,4,15.0618,30
C,92,3014656,difficult,Latinate,43,13.9353,30
C,92,3014656,discover,Latinate,20,15.5184,30
C,92,3014656,do,Germanic,30,8.3247,30
C,92,3014656,drink,Germanic,32,13.7832,30
C,92,3014656,earlier,Germanic,50,14.7320,30
C,92,3014656,end,Germanic,24,9.4726,30
C,92,3014656,enormous,Latinate,38,15.2600,30
C,92,3014656,enough,Germanic,44,10.6777,30
C,92,3014656,entire,Latinate,45,13.1397,30
C,92,3014656,error,Latinate,34,17.7756,30
C,92,3014656,fast,Germanic,42,13.4084,30
C,92,3014656,final,Latinate,59,11.4237,30
C,92,3014656,find,Germanic,20,10.2441,30
